ketinggianAir,suhuAir,suhuUdara,kelembapanUdara,tds,orp,do,ph,label,lokasi
19.0,27.2,25.49,38.42,349.71,139.03,23.2,10.31,16.0,3.0
11.0,27.19,26.31,38.27,330.08,133.04,24.78,9.1,16.0,3.0
19.0,26.23,26.59,39.68,348.86,139.17,24.86,10.69,16.0,3.0
14.0,27.82,26.5,38.24,341.83,132.92,24.1,9.55,16.0,3.0
16.0,27.29,25.97,39.47,342.74,131.96,23.04,9.78,16.0,3.0
24.0,26.99,25.43,39.95,329.75,133.22,23.03,10.55,16.0,3.0
22.0,26.34,25.4,42.29,336.42,136.04,24.95,10.89,16.0,3.0
13.0,27.34,25.26,38.22,317.78,132.93,23.11,9.78,16.0,3.0
17.0,27.38,26.09,42.44,339.16,137.71,23.92,10.31,16.0,3.0
18.0,26.48,26.85,40.47,334.41,133.98,23.04,9.3,16.0,3.0
21.0,26.98,26.88,38.75,342.96,134.46,24.85,9.65,16.0,3.0
25.0,26.99,25.95,40.28,344.47,139.2,23.57,9.32,16.0,3.0
17.0,27.44,25.16,40.61,329.08,138.68,23.62,10.85,16.0,3.0
16.0,26.99,25.74,41.13,333.51,137.71,23.87,9.8,16.0,3.0
24.0,27.68,25.93,42.18,345.74,139.91,24.25,9.32,16.0,3.0
20.0,26.34,25.47,40.29,348.58,131.7,23.4,10.68,16.0,3.0
19.0,26.3,25.31,38.47,323.9,130.6,24.73,9.96,16.0,3.0
20.0,26.57,26.53,38.29,336.46,134.22,24.06,10.99,16.0,3.0
25.0,26.82,25.38,40.7,340.25,139.79,23.71,9.86,16.0,3.0
13.0,27.01,25.89,42.34,331.74,138.32,23.59,10.99,16.0,3.0
25.0,27.8,25.49,40.38,328.41,132.82,23.44,10.79,16.0,3.0
21.0,26.86,25.52,39.37,340.11,132.95,24.02,9.87,16.0,3.0
14.0,27.97,26.22,38.17,325.91,131.59,23.18,9.31,16.0,3.0
21.0,27.57,26.41,42.69,330.93,130.54,23.67,9.56,16.0,3.0
12.0,26.18,26.83,42.47,334.98,133.68,23.54,9.88,16.0,3.0
17.0,26.52,25.03,40.08,349.46,137.03,23.18,10.13,16.0,3.0
12.0,27.18,25.27,39.93,324.95,130.17,24.07,9.78,16.0,3.0
20.0,26.45,25.26,39.25,318.39,136.01,23.41,9.08,16.0,3.0
19.0,27.6,25.83,40.67,320.58,130.59,23.38,10.53,16.0,3.0
23.0,27.99,26.32,42.87,345.61,131.64,24.81,9.46,16.0,3.0
23.0,26.99,25.46,39.16,329.97,139.38,24.67,10.83,16.0,3.0
22.0,26.75,26.74,42.81,346.74,134.41,24.58,10.11,16.0,3.0
23.0,26.17,25.61,38.06,338.01,134.97,24.91,9.55,16.0,3.0
13.0,27.43,25.47,39.66,329.48,136.1,23.58,9.38,16.0,3.0
18.0,26.32,26.49,39.64,331.72,134.88,23.2,9.87,16.0,3.0
21.0,27.4,25.22,40.25,335.33,135.69,24.35,9.36,16.0,3.0
24.0,27.65,26.65,38.54,328.49,138.48,24.03,10.53,16.0,3.0
21.0,26.96,26.84,41.58,334.76,135.27,24.42,10.29,16.0,3.0
14.0,27.91,26.92,38.74,349.21,136.33,24.32,9.08,16.0,3.0
30.0,22.15,23.67,42.43,420.71,118.47,18.64,9.54,19.0,3.0
31.0,24.04,23.61,42.31,441.18,114.6,19.05,9.77,19.0,3.0
25.0,24.03,23.78,42.67,426.72,112.65,18.21,8.39,19.0,3.0
36.0,24.62,23.66,43.74,437.82,116.99,18.7,8.48,19.0,3.0
27.0,22.67,24.23,43.45,442.31,112.98,18.44,9.53,19.0,3.0
35.0,24.29,23.28,43.41,442.52,113.97,19.82,9.59,19.0,3.0
27.0,22.48,23.11,43.97,421.2,113.94,18.26,9.09,19.0,3.0
35.0,23.57,23.01,41.18,422.86,113.73,19.68,9.43,19.0,3.0
30.0,22.41,24.45,43.64,429.16,117.03,18.36,8.77,19.0,3.0
34.0,23.04,24.05,40.68,431.63,117.23,19.63,9.65,19.0,3.0
31.0,24.1,23.45,41.47,421.75,113.16,18.39,9.52,19.0,3.0
30.0,24.21,24.69,44.9,428.67,119.28,18.77,9.73,19.0,3.0
27.0,23.64,23.56,43.93,449.17,116.78,19.33,9.23,19.0,3.0
35.0,22.33,23.85,43.5,426.59,119.44,19.04,8.3,19.0,3.0
36.0,22.08,24.28,40.4,434.68,112.76,19.71,8.96,19.0,3.0
30.0,22.96,23.65,40.7,430.0,113.79,18.3,9.26,19.0,3.0
29.0,24.92,24.35,43.1,438.74,112.39,19.79,8.2,19.0,3.0
35.0,22.84,23.65,42.89,441.82,117.02,18.28,8.58,19.0,3.0
33.0,23.74,24.55,41.76,440.84,114.47,18.41,8.5,19.0,3.0
30.0,24.47,23.35,41.06,439.19,114.75,19.46,8.28,19.0,3.0
36.0,24.5,23.83,42.04,436.88,115.79,18.75,8.54,19.0,3.0
31.0,24.77,23.9,44.91,428.19,119.17,18.19,9.55,19.0,3.0
31.0,24.93,23.84,42.4,438.33,119.9,18.53,9.27,19.0,3.0
30.0,23.04,23.93,41.32,432.56,112.32,18.68,8.8,19.0,3.0
44.0,22.2,24.29,44.2,447.55,119.2,19.05,9.3,19.0,3.0
35.0,23.37,24.47,42.3,438.86,113.84,19.19,8.05,19.0,3.0
41.0,22.33,24.08,43.11,449.39,115.41,18.44,8.64,19.0,3.0
35.0,23.45,24.43,44.92,420.75,118.84,18.11,9.73,19.0,3.0
37.0,22.3,24.9,40.59,425.21,113.81,19.51,9.56,19.0,3.0
43.0,24.6,24.9,41.21,436.1,115.01,18.52,9.51,19.0,3.0
43.0,22.76,24.28,41.17,441.96,114.09,19.27,8.67,19.0,3.0
41.0,22.92,24.35,40.83,427.21,115.08,18.14,8.69,19.0,3.0
38.0,22.19,23.41,41.35,425.18,116.04,18.61,8.83,19.0,3.0
42.0,24.56,24.63,42.38,427.56,114.2,18.82,8.25,19.0,3.0
36.0,24.69,23.92,41.3,426.5,114.09,19.42,8.89,19.0,3.0
42.0,24.5,23.27,44.35,438.64,115.1,19.23,8.33,19.0,3.0
42.0,23.25,23.08,40.75,427.61,117.69,19.68,9.17,19.0,3.0
42.0,24.06,23.17,40.59,444.61,115.03,19.29,9.74,19.0,3.0
35.0,22.08,24.76,41.36,449.33,113.32,18.05,8.06,19.0,3.0
41.0,22.76,24.11,41.49,439.29,115.75,19.09,8.63,19.0,3.0
41.0,23.28,24.63,40.86,428.1,117.99,18.86,8.01,19.0,3.0
45.0,22.97,24.49,43.9,422.26,113.38,19.41,8.51,19.0,3.0
37.0,24.74,23.84,41.48,432.01,115.07,19.01,8.8,19.0,3.0
39.0,22.19,23.74,40.49,429.73,118.98,19.06,8.84,19.0,3.0
43.0,24.38,24.44,43.29,437.6,114.44,19.22,9.37,19.0,3.0
37.0,24.29,24.39,44.14,437.6,114.34,18.07,9.76,19.0,3.0
35.0,23.32,23.83,41.7,444.8,114.14,19.09,8.46,19.0,3.0
41.0,24.92,23.65,41.06,428.61,116.97,18.84,8.47,19.0,3.0
44.0,24.84,24.92,44.15,431.12,119.33,18.83,8.88,19.0,3.0
43.0,24.65,24.58,43.14,436.31,114.12,19.85,8.02,19.0,3.0
38.0,22.62,24.59,44.6,432.54,118.2,19.8,8.44,19.0,3.0
42.0,23.53,23.31,42.9,431.16,117.15,19.92,8.98,19.0,3.0
43.0,24.8,23.16,44.6,432.47,119.78,19.64,8.38,19.0,3.0
39.0,24.27,23.69,43.09,435.41,114.17,18.34,8.69,19.0,3.0
43.0,24.12,23.95,40.9,426.19,119.92,18.94,8.49,19.0,3.0
43.0,24.67,24.51,40.44,426.14,114.59,18.27,9.09,19.0,3.0
62.0,22.95,21.44,43.92,433.36,117.24,18.16,8.58,19.0,3.0
57.0,22.84,22.09,42.72,449.96,117.11,19.13,9.67,19.0,3.0
59.0,24.55,22.17,42.06,434.5,116.82,18.95,9.72,19.0,3.0
49.0,24.69,22.76,43.23,437.16,118.44,18.28,8.15,19.0,3.0
50.0,23.14,21.79,40.65,440.45,112.64,18.77,8.76,19.0,3.0
60.0,23.32,22.46,41.18,428.18,119.93,19.18,9.65,19.0,3.0
52.0,22.16,22.82,43.5,428.48,116.72,18.77,8.38,19.0,3.0
54.0,22.67,22.1,41.28,422.86,118.91,19.05,9.46,19.0,3.0
53.0,22.91,21.58,44.34,436.84,119.88,18.58,8.62,19.0,3.0
56.0,22.85,22.88,43.74,428.0,119.68,18.9,9.56,19.0,3.0
56.0,23.02,22.58,41.5,436.78,116.44,19.93,8.32,19.0,3.0
57.0,23.56,20.46,43.89,425.52,114.91,18.6,9.11,19.0,3.0
55.0,22.56,21.45,40.23,442.33,119.22,19.36,9.88,19.0,3.0
58.0,23.64,20.04,53.05,433.46,112.17,19.4,9.07,19.0,3.0
47.0,23.0,21.31,45.63,432.69,114.82,18.72,9.52,19.0,3.0
48.0,22.64,21.02,48.88,439.39,117.91,18.81,9.59,19.0,3.0
55.0,23.24,22.07,52.6,430.16,116.37,18.45,8.03,19.0,3.0
64.0,22.83,20.79,52.02,437.72,113.08,18.01,9.89,19.0,3.0
45.0,22.75,20.95,47.25,428.34,119.91,19.78,9.64,19.0,3.0
48.0,22.45,20.35,51.25,436.69,118.11,18.11,8.53,19.0,3.0
52.0,23.93,22.43,46.64,447.21,118.67,19.73,9.75,19.0,3.0
56.0,23.93,20.08,52.3,446.34,112.47,19.79,8.52,19.0,3.0
48.0,23.12,21.03,48.81,445.69,114.95,19.76,8.22,19.0,3.0
51.0,22.86,22.49,50.82,429.76,119.6,18.19,9.59,19.0,3.0
55.0,23.01,21.59,48.64,425.16,115.38,19.34,9.34,19.0,3.0
65.0,22.55,20.37,47.93,440.54,115.08,19.52,9.52,19.0,3.0
75.0,23.4,22.02,48.62,441.36,112.67,18.92,9.27,19.0,3.0
74.0,22.68,20.89,48.01,429.57,114.0,19.23,8.08,19.0,3.0
65.0,22.44,21.85,49.5,442.45,118.5,18.34,9.76,19.0,3.0
65.0,22.26,22.89,53.75,428.88,114.24,18.04,9.32,19.0,3.0
69.0,22.7,20.53,46.39,447.74,118.29,18.64,8.49,19.0,3.0
89.0,22.42,22.92,46.74,441.99,119.66,18.16,8.0,19.0,3.0
86.0,24.0,21.38,50.27,449.09,116.35,19.36,9.26,19.0,3.0
86.0,23.12,22.27,45.42,449.03,114.22,18.84,8.19,19.0,3.0
78.0,23.64,21.36,50.67,443.71,115.42,18.65,9.14,19.0,3.0
84.0,23.07,22.6,53.94,443.7,114.33,19.59,9.4,19.0,3.0
73.0,23.09,21.34,46.68,432.54,115.95,18.74,9.09,19.0,3.0
85.0,23.23,22.02,47.48,440.21,114.63,19.04,9.61,19.0,3.0
77.0,22.35,21.26,47.83,430.18,114.23,19.66,9.47,19.0,3.0
83.0,23.05,21.45,52.09,440.79,116.91,19.22,8.02,19.0,3.0
72.0,22.3,21.57,47.61,438.71,114.95,18.11,9.86,19.0,3.0
82.0,23.1,20.02,52.71,430.58,119.37,18.35,9.39,19.0,3.0
76.0,23.76,20.98,49.62,448.81,112.72,18.23,8.23,19.0,3.0
73.0,23.72,22.99,50.91,449.87,119.45,19.35,9.43,19.0,3.0
69.0,23.41,22.31,52.59,434.2,116.33,19.47,8.6,19.0,3.0
85.0,22.08,21.42,52.82,439.15,118.72,18.32,8.03,19.0,3.0
70.0,23.84,21.95,52.84,431.14,115.01,18.19,9.91,19.0,3.0
69.0,23.16,20.38,46.98,426.72,113.21,18.68,9.39,19.0,3.0
86.0,23.81,22.71,48.65,420.05,114.7,18.72,9.61,19.0,3.0
88.0,23.5,22.7,48.51,446.31,114.58,18.28,8.96,19.0,3.0
83.0,23.46,20.93,53.08,431.13,117.95,18.04,8.06,19.0,3.0
67.0,23.65,20.35,48.39,427.81,113.09,19.76,8.68,19.0,3.0
72.0,22.06,20.7,45.87,428.49,113.84,19.81,8.23,19.0,3.0
90.0,22.73,20.44,47.69,431.6,113.59,18.41,8.11,19.0,3.0
66.0,23.56,21.68,51.64,431.21,119.26,19.99,9.07,19.0,3.0
86.0,23.36,22.43,51.39,428.07,119.17,19.25,9.12,19.0,3.0
90.0,23.66,20.91,48.97,424.83,117.31,18.77,9.08,19.0,3.0
90.0,23.92,21.48,52.03,425.96,115.68,19.82,9.04,19.0,3.0
68.0,23.92,20.71,53.53,426.33,116.14,19.3,9.32,19.0,3.0
80.0,22.85,21.75,53.03,428.12,119.56,18.89,9.51,19.0,3.0
69.0,23.18,21.96,53.87,446.49,117.23,19.86,8.61,19.0,3.0
85.0,23.93,21.92,49.4,421.7,114.6,19.9,9.34,19.0,3.0
80.0,22.61,21.09,51.78,427.52,118.08,18.55,9.83,19.0,3.0
65.0,23.08,20.33,53.02,435.36,112.3,19.97,9.89,19.0,3.0
74.0,22.31,20.71,48.87,437.02,115.21,18.62,8.88,19.0,3.0
88.0,23.41,22.95,50.96,442.39,112.08,19.25,8.36,19.0,3.0
75.0,22.89,22.79,48.85,449.07,118.86,19.14,9.43,19.0,3.0
78.0,22.05,21.4,48.6,433.23,117.2,18.36,9.04,19.0,3.0
85.0,23.99,21.68,45.35,447.26,119.69,18.74,9.25,19.0,3.0
88.0,23.1,22.43,51.43,429.85,115.12,19.59,8.81,19.0,3.0
76.0,23.97,20.14,48.27,444.03,116.7,19.37,10.0,19.0,3.0
76.0,23.14,21.0,51.8,438.83,116.31,19.95,8.03,19.0,3.0
76.0,22.0,20.64,47.66,439.93,115.36,18.27,8.14,19.0,3.0
67.0,23.44,21.1,45.6,445.99,114.37,18.22,9.3,19.0,3.0
83.0,22.62,20.91,49.62,445.81,112.57,18.99,8.76,19.0,3.0
71.0,23.06,20.31,49.38,434.98,119.89,19.7,9.17,19.0,3.0
83.0,23.55,22.4,51.83,436.97,118.22,19.21,9.14,19.0,3.0
84.0,22.06,21.91,45.87,435.69,118.53,19.91,8.27,19.0,3.0
83.0,22.96,22.81,50.07,427.43,115.03,19.36,8.9,19.0,3.0
65.0,23.39,20.18,46.39,433.33,119.37,19.06,8.55,19.0,3.0
70.0,22.02,22.74,45.22,438.32,113.0,19.18,8.96,19.0,3.0
71.0,23.68,21.72,49.94,449.53,115.48,18.98,9.18,19.0,3.0
88.0,22.0,20.29,48.36,438.76,118.84,18.58,9.21,19.0,3.0
89.0,23.52,21.51,50.58,430.98,115.75,18.25,9.76,19.0,3.0
88.0,22.66,20.08,51.15,423.02,112.56,19.79,9.25,19.0,3.0
71.0,22.49,22.69,50.74,442.6,112.01,18.84,9.1,19.0,3.0
69.0,23.14,22.73,45.63,423.85,115.62,18.69,9.51,19.0,3.0
76.0,23.88,22.4,52.58,420.31,117.82,19.53,8.99,19.0,3.0
65.0,22.81,21.74,51.97,432.02,116.5,18.12,9.23,19.0,3.0
76.0,22.31,20.75,51.07,428.38,113.5,18.02,8.4,19.0,3.0
71.0,22.33,21.82,45.57,448.64,118.4,18.73,8.77,19.0,3.0
71.0,22.92,21.06,50.62,420.55,114.56,19.74,9.43,19.0,3.0
81.0,22.15,21.02,49.14,422.81,116.67,19.58,8.44,19.0,3.0
76.0,22.83,22.05,46.78,444.64,112.0,19.8,9.7,19.0,3.0
90.0,23.77,22.37,50.45,438.06,116.58,18.86,8.05,19.0,3.0
74.0,22.4,22.37,52.18,431.47,115.0,18.31,9.01,19.0,3.0
71.0,23.63,20.32,52.95,424.25,116.51,18.7,8.62,19.0,3.0
69.0,22.19,20.19,47.5,439.7,118.38,18.7,9.29,19.0,3.0
83.0,22.78,22.15,53.62,446.83,112.36,18.33,8.92,19.0,3.0
72.0,23.6,20.9,51.74,425.03,113.08,18.42,9.99,19.0,3.0
83.0,22.4,21.87,50.96,423.44,115.39,18.43,8.98,19.0,3.0
67.0,23.47,21.27,49.64,426.38,116.37,18.4,8.8,19.0,3.0
70.0,22.9,21.86,47.47,425.36,113.71,18.73,9.34,19.0,3.0
75.0,23.23,20.66,48.92,440.61,116.05,18.68,8.16,19.0,3.0
71.0,22.19,21.57,49.74,447.13,117.64,18.33,8.5,19.0,3.0
83.0,22.97,22.42,47.65,447.27,113.52,18.59,9.14,19.0,3.0
71.0,23.9,21.39,46.99,425.5,112.9,18.35,9.42,19.0,3.0
86.0,23.43,20.64,45.07,425.73,113.56,19.05,9.92,19.0,3.0
69.0,22.14,22.32,52.83,431.44,118.65,19.82,9.15,19.0,3.0
84.0,22.23,21.52,49.49,436.67,112.14,18.56,8.1,19.0,3.0
72.0,22.38,22.96,49.05,429.48,116.84,18.17,8.43,19.0,3.0
71.0,22.87,20.29,52.61,444.21,119.49,18.22,8.08,19.0,3.0
80.0,22.0,22.88,52.64,422.88,112.76,19.21,9.31,19.0,3.0
89.0,23.12,22.65,50.98,424.26,118.36,19.85,9.51,19.0,3.0
88.0,22.56,22.78,49.77,424.35,114.84,19.99,8.85,19.0,3.0
69.0,23.87,20.58,48.51,422.14,112.07,18.43,9.53,19.0,3.0
80.0,23.5,21.52,48.83,428.03,114.28,18.71,8.69,19.0,3.0
82.0,23.1,21.78,50.57,425.3,112.3,18.36,9.7,19.0,3.0
85.0,22.22,22.22,48.53,441.36,112.92,19.12,9.07,19.0,3.0
73.0,23.92,22.11,48.42,445.73,116.86,18.82,8.52,19.0,3.0
68.0,23.63,20.92,53.77,421.47,115.82,18.73,8.26,19.0,3.0
90.0,23.42,21.72,47.43,448.75,116.94,18.14,9.48,19.0,3.0
89.0,22.89,21.99,46.43,433.76,112.15,19.97,8.82,19.0,3.0
77.0,23.29,21.02,49.08,429.5,118.7,18.37,9.03,19.0,3.0
70.0,23.49,21.47,47.99,429.78,113.87,18.55,9.36,19.0,3.0
89.0,22.07,20.59,49.97,423.37,119.67,19.25,9.85,19.0,3.0
68.0,22.26,20.26,47.7,433.19,112.32,19.78,9.79,19.0,3.0
76.0,23.92,22.01,50.76,445.03,112.44,19.07,8.61,19.0,3.0
65.0,23.3,22.76,46.66,434.35,119.57,19.88,8.21,19.0,3.0
74.0,23.22,21.24,51.3,444.63,113.8,19.11,8.22,19.0,3.0
89.0,23.84,20.5,48.77,445.61,113.42,19.89,9.79,19.0,3.0
65.0,22.25,21.06,50.28,422.54,117.32,19.79,8.52,19.0,3.0
83.0,22.2,20.83,49.79,426.13,112.53,18.09,9.02,19.0,3.0
88.0,22.16,22.76,50.66,446.4,119.8,18.28,9.09,19.0,3.0
67.0,23.39,22.54,51.58,425.46,114.89,18.48,9.73,19.0,3.0
77.0,23.38,22.24,47.28,421.07,117.55,18.16,9.62,19.0,3.0
89.0,23.91,21.92,48.63,445.76,112.71,18.83,8.38,19.0,3.0
73.0,23.92,20.74,47.61,424.45,113.72,18.26,8.33,19.0,3.0
65.0,22.33,20.18,45.84,437.14,114.02,19.53,9.78,19.0,3.0
85.0,23.2,22.87,45.82,434.3,119.43,18.33,8.88,19.0,3.0
67.0,22.86,21.91,45.69,427.84,116.69,19.59,9.31,19.0,3.0
66.0,23.84,22.24,51.26,427.46,117.4,18.93,9.55,19.0,3.0
80.0,23.85,21.58,51.94,429.58,116.35,19.37,9.39,19.0,3.0
76.0,23.04,22.46,50.24,446.34,114.98,18.4,8.27,19.0,3.0
83.0,22.06,22.63,49.86,425.0,116.52,19.42,8.58,19.0,3.0
82.0,22.44,20.93,48.16,426.48,115.49,18.58,8.05,19.0,3.0
88.0,23.59,22.89,48.14,435.39,116.47,18.39,8.41,19.0,3.0
73.0,22.53,20.57,53.88,440.97,119.98,18.91,8.62,19.0,3.0
83.0,22.32,20.66,49.86,448.95,119.0,19.52,8.4,19.0,3.0
88.0,22.5,22.89,49.85,421.73,119.19,19.07,9.77,19.0,3.0
85.0,23.02,21.96,48.52,439.25,114.89,18.65,8.24,19.0,3.0
71.0,23.07,20.97,49.58,431.08,119.72,19.83,8.83,19.0,3.0
71.0,22.25,22.42,47.87,427.18,113.84,19.22,9.58,19.0,3.0
82.0,22.39,22.0,50.37,434.93,119.36,19.91,9.82,19.0,3.0
90.0,22.19,22.06,49.62,443.28,114.53,19.52,9.79,19.0,3.0
86.0,23.34,21.93,52.7,440.27,115.55,18.32,8.33,19.0,3.0
78.0,23.26,21.31,53.01,438.11,113.23,19.88,8.69,19.0,3.0
65.0,23.76,22.1,48.65,425.06,119.66,19.75,9.58,19.0,3.0
66.0,22.73,21.96,49.04,442.57,117.64,20.0,8.24,19.0,3.0
88.0,22.31,21.72,45.92,427.62,119.65,18.3,9.44,19.0,3.0
